0.8770448305522021,1.3986136901409063,2,train
1.5731314568693295,0.0586481465624487,2,train
0.9848892374464048,2.233664681066612,2,train
0.0338976493793434,0.9713782994347316,1,train
-0.5053243850916707,-1.7473923686954724,1,train
-0.6033647549954915,0.1848767847256368,1,train
0.6319439057926501,-0.1938091297639273,1,train
2.024117158426905,1.2238355757611077,2,train
1.0339094223983152,-0.3685872441437262,2,train
-0.0837507945052414,0.689791337378389,1,train
-0.917093938687718,0.3499450038621135,1,train
-0.3484597932455575,0.2819757371588584,1,train
0.6907681277349426,0.6800814421350668,2,train
-0.917093938687718,1.243255366247752,2,train
1.1907740142444283,-0.5822049394968136,1,train
0.0535057233601076,0.6509517564051004,1,train
-1.2308231223799444,-0.5919148347401357,1,train
0.357430870061952,-0.8832116920398005,1,train
1.1907740142444283,-0.7472731586332904,2,train
-2.4269156352065577,-0.5336554632802029,1,train
1.0241053854079332,-0.3103278726837932,1,train
-1.2602352333510909,-1.7279725782088282,1,train
-0.1817911644090621,-0.5530752537668472,1,train
-1.701416897918284,-2.038689225995137,1,train
0.1613501302543105,-0.0287409106274506,1,train
0.1711541672446925,0.2334262609422476,1,train
-1.171998900437652,-1.5240647780990628,1,train
-0.5151284220820528,0.2916856324021805,2,train
1.1907740142444283,-0.8929215872831227,2,train
-0.799445494803133,-0.9026314825264448,1,train
0.2005662782158388,-2.45621472145799,2,train
-0.4857163111109065,2.1559855191200348,1,train
-1.103370641504977,-0.2326487107372159,1,train
0.7986125346291455,0.0586481465624487,2,train
0.6711600537541784,0.6121121754318117,2,train
-1.1327827524761236,1.835558976090404,2,train
0.1417420562735463,-0.4268466156036591,2,train
-0.9268979756781,0.2528460514288919,1,train
1.1907740142444283,0.1071976227790595,2,train
0.484883350936919,0.0683580418057709,2,train
-0.3288517192647933,0.6412418611617783,2,train
-1.2308231223799444,-0.0287409106274506,2,train
-1.054350456553067,0.4858835372686237,1,train
0.2789985741388954,0.9131189279747988,1,train
-0.3974799781974678,0.6024022801884896,1,train
-0.2308113493609725,-0.8832116920398005,1,train
0.7790044606483812,0.6509517564051004,2,train
-1.691612860927902,-1.46580540663913,1,train
1.3084224581290134,0.9519585089480872,2,train
-0.3680678672263216,0.2625559466722141,1,train
0.8868488675425842,-1.1453788636094988,2,train
-0.7308172358704584,-1.3104470827459755,1,train
-0.799445494803133,0.0100986703458379,1,train
0.5633156468599756,1.6899105474405711,2,train
-0.8386616427646613,1.8646886618203704,2,train
-1.6720047869471375,0.3596548991054356,1,train
-0.2308113493609725,-0.3880070346303704,2,train
-0.3680678672263216,0.4276241658086908,2,train
-0.6229728289762556,-1.7959418449120834,2,train
0.8574367565714379,-0.4948158823069142,2,train
-1.319059455293383,0.1945866799689589,1,train
1.1025376813309895,-0.7472731586332904,1,train
0.3476268330715699,0.2625559466722141,2,train
0.7692004236579992,-1.3298668732326198,2,train
-0.3680678672263216,1.184995994787819,2,train
-0.9563100866492462,-1.1065392826362102,1,train
0.8672407935618199,-0.2229388154938938,2,train
-1.3386675292741472,-1.5046449876124186,1,train
0.8966529045329662,-0.2520685012238602,1,train
0.5829237208407397,1.2238355757611077,2,train
-0.6425809029570198,-0.485105987063592,1,train
-1.466120010149114,-1.1453788636094988,1,train
1.0143013484175512,1.175286099544497,2,train
1.2397941991963388,0.2334262609422476,2,train
0.6711600537541784,-1.0482799111762773,2,train
0.0338976493793434,-0.9026314825264448,1,train
0.7790044606483812,0.3984944800787243,2,train
0.6613560167637964,-0.3006179774404711,2,train
0.8476327195810558,-0.5724950442534915,2,train
-0.6033647549954915,-1.8639111116153384,1,train
-1.4759240471394963,1.1073168328412415,1,train
0.994693274436787,0.7286309183516777,2,train
-0.8876818277165717,0.9810881946780536,2,train
-0.1523790534379159,1.0781871471112754,2,train
-0.5837566810147273,-0.2326487107372159,1,train
-0.6425809029570198,0.0100986703458379,1,train
0.1809582042350746,2.5152516431229546,2,train
-1.8092613048124868,-0.6307544157134244,1,train
-0.1523790534379159,-1.0288601206896328,1,train
0.7986125346291455,-1.3104470827459755,1,train
-1.0347423825723028,-0.6793038919300352,1,train
-1.3386675292741472,-0.3782971393870483,1,train
-0.3582638302359395,0.1557470989956703,2,train
0.4456672029753907,-0.2617783964671824,2,train
1.2888143841482491,2.991036510045741,2,train
-0.7700333838319867,0.8063100802982549,2,train
-0.289635571303265,-1.1259590731228544,1,train
-1.936713785687454,-0.2811981869538267,1,train
-0.6229728289762556,1.0393475661379867,1,train
-1.1327827524761236,0.7480507088383219,2,train
-0.4268920891686141,0.7383408135949998,2,train
1.739800085705825,0.4858835372686237,2,train
0.7103762017157068,1.5248423283040946,2,train
-1.858281489764397,-0.8637919015531562,1,train
1.0829296073502257,-0.1938091297639273,2,train
-0.2308113493609725,0.1557470989956703,1,train
-0.1131629054763876,-0.6210445204701023,1,train
0.9162609785137305,0.4858835372686237,2,train
-0.1327709794571518,-0.358877348900404,1,train
-0.6916010879089302,1.0296376708946646,2,train
0.6515519797734143,-0.5822049394968136,2,train
-0.9759181606300104,0.8354397660282213,2,train
-0.2013992383898263,-0.2520685012238602,1,train
0.2789985741388954,-0.4656861965769477,1,train
-0.9661141236396282,-0.4753960918202699,1,train
0.3868429810330982,-1.582324149558996,2,train
