Feature_0,Feature_1,TrueLabel,PredictedLabel,silhouette_score,calinski_harabasz_score,davies_bouldin_score,adjusted_rand_index,jaccard_index,fowlkes_mallows_index,normalized_mutual_info_score,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,purity_score,iCH,icSIL,iDB,iGD43,iGD53,iWB,iPS,irCIP,iXB,Iteration
-1.355832044946517,-0.5109773935250224,7.0,3.0,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.604402813028521,-0.2537146383821738,7.0,3.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.6661367810575755,1.471188732600657,15.0,10.0,0.5827343241254418,83.78943681403398,0.06307318135439396,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.929812271344662,0.332512186069221,0.0013260754020547492,14.773292273246339,0.11111111111111112,0.007956452412328494,0.48778957407417717,0.0,0.0008840502680364995,3
-1.0902837964487808,-1.4771110537843124,10.0,12.0,0.34334942289698095,59.70554062523934,0.12363476641596882,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.87374435981833,0.49862866299350006,0.005274408616370127,15.620438744506783,0.08333333333333334,0.01224816343499721,0.5760579562950591,0.0,0.0036242876117639085,4
0.3625753402651439,-0.357557754869524,8.0,14.0,0.27467953831758474,46.00539919823545,0.1169907514429639,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.90007532750175,0.5983690371595843,0.007258457757598644,16.128726627263053,0.06666666666666668,0.01559495184886922,0.6893814430167918,0.0,0.0047946300322825085,5
-0.5054525511977311,-0.3453364276187667,13.0,1.0,0.21044877325320702,34.5825548418222,0.13616259923943366,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.34715524655516,0.664725262516006,0.0095269515349074,15.701821417195935,0.05555555555555556,0.01902002520199735,0.6873502013548216,0.0,0.0063539795063504755,6
0.3235598629820499,0.3900974177817631,1.0,6.0,0.18038466278846316,30.97430081938796,0.12866204421908634,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.43674747124556,0.7122057475492093,0.010848270707379327,15.130219469372875,0.04761904761904762,0.021837420829253367,0.6230558755164622,0.0,0.00777598765376734,7
0.6436242329304006,1.5612330292150147,15.0,10.0,0.3880500277356953,79.32332512803613,0.13129122908414345,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.79756967834439,0.7477835483375072,0.011843530973017794,14.70151800850558,0.04166666666666667,0.022889732943195764,0.6371079129206993,0.0,0.008707755254900699,8
-1.138058017242738,1.3534153385217946,9.0,4.0,0.3449333579872847,76.26736270508736,0.12697860442276873,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.62754668131583,0.7755055179370469,0.012481295858209241,14.36808353894213,0.03703703703703704,0.02374577665849034,0.667886422866296,0.0,0.009244437111796592,9
1.3483737633444297,-0.2971084072083357,2.0,8.0,0.31044002218855626,77.96928120834916,0.11900732858277113,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.861720134019166,0.7977170776825117,0.01282165634886756,14.10133596329137,0.03333333333333334,0.024302756460262958,0.6656451432766881,0.0,0.00953840367764367,10
